image_path,ground_truth,predicted_class,segmented_image,mask,structural_assessment
hurricane_dataset/no_damage/-95.634721_29.772269.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184836.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184836.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.636036_29.844359000000004.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184836.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184836.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-93.81414699999999_30.030967999999998.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_184836.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_184836.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.63028800000001_29.854108.jpeg,no_damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184836.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184836.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/no_damage/-96.968689_28.816515000000003.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_184837.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_184837.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. This conclusion is drawn from the fact that the model has analyzed the image and determined that"
hurricane_dataset/no_damage/-96.97237700000001_28.788889.jpeg,no_damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_184837.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_184837.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.54696_29.759927.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184837.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184837.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.595299_29.755827000000004.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184837.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184837.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.646431_29.817615000000004.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184837.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184837.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.593062_29.764222999999998.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184838.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184838.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/no_damage/-95.274739_29.606827000000003.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184957.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184957.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-93.66034499999999_30.205094.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_184957.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_184957.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.289597_29.608214.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184958.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184958.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.55925500000001_29.769036.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184958.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184958.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.652425_29.831604.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184958.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184958.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.633526_29.843465000000002.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184958.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184958.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-93.979799_29.901015.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_184958.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_184958.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.612916_29.759503000000002.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184958.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184958.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-96.91224_28.477220000000003.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_184959.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_184959.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and debris on the building's exterior, which are indicative of"
hurricane_dataset/damage/-95.570059_29.756632.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184959.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184959.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-93.97904799999999_29.902428999999998.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_184959.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_184959.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.650654_29.831715999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184959.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184959.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.570652_29.765457.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_184959.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_184959.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.635041_29.862064.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_185000.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_185000.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The satellite"
hurricane_dataset/damage/-95.59699499999999_29.766591.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_185000.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_185000.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The satellite"
